,date_received,complaint_id,rand_client,phonefinal,vru_line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time,event_timestamp
2157,2019-03-16,,,781-006-6926,AA0210,35017.0,0.0,NW,HANG,NO_SERVER,16:52:35,16:52:40,00:00:05,2022-05-07 19:57:23.489688
2158,2018-01-18,,,293-431-9766,AA0103,35019.0,1.0,NW,HANG,NO_SERVER,13:03:10,13:03:12,00:00:02,2022-05-06 14:54:45.489688
2159,2015-03-22,,,685-988-8595,AA0105,35026.0,0.0,PS,HANG,NO_SERVER,14:26:30,14:26:31,00:00:01,2022-05-04 19:23:47.489688
2160,2015-12-17,,,579-102-8353,AA0104,35034.0,0.0,PS,HANG,NO_SERVER,11:38:38,11:38:42,00:00:04,2022-05-03 02:24:07.489688
2161,2019-04-27,,,648-306-6450,AA0213,35036.0,0.0,NW,HANG,NO_SERVER,16:12:48,16:12:49,00:00:01,2022-05-09 12:38:34.489688
2162,2014-10-05,,,508-876-0707,AA0214,35037.0,1.0,PS,HANG,NO_SERVER,16:36:09,16:36:13,00:00:04,2022-05-10 07:45:23.489688
2163,2016-02-05,,,427-242-4285,AA0203,35043.0,0.0,NW,HANG,NO_SERVER,13:13:13,13:13:16,00:00:03,2022-05-05 01:13:20.489688
2164,2013-10-26,,,282-467-2942,AA0203,35044.0,0.0,NW,HANG,NO_SERVER,13:17:45,13:17:47,00:00:02,2022-05-09 09:43:10.489688
2165,2017-07-04,,,705-628-5112,AA0102,35045.0,0.0,PS,HANG,NO_SERVER,13:35:59,13:36:03,00:00:04,2022-05-08 16:24:47.489688
2166,2019-06-21,,,830-754-5842,AA0101,35072.0,1.0,PS,HANG,NO_SERVER,14:30:09,14:30:14,00:00:05,2022-05-09 16:10:03.489688
2167,2017-12-10,,,451-935-8233,AA0214,35079.0,0.0,PS,HANG,NO_SERVER,10:36:00,10:36:05,00:00:05,2022-05-04 21:17:05.489688
2168,2016-11-27,,,400-686-0553,AA0206,35099.0,0.0,NW,HANG,NO_SERVER,10:37:37,10:37:39,00:00:02,2022-05-10 03:34:37.489688
2169,2015-03-03,,,479-159-0860,AA0204,35103.0,0.0,NW,HANG,NO_SERVER,15:20:04,15:20:06,00:00:02,2022-05-03 09:57:35.489688
2170,2019-05-14,,,853-967-5809,AA0109,35104.0,0.0,PS,HANG,NO_SERVER,12:09:59,12:10:00,00:00:01,2022-05-10 00:46:26.489688
2171,2019-08-19,,,779-176-2010,AA0205,35120.0,0.0,NW,HANG,NO_SERVER,13:36:20,13:36:24,00:00:04,2022-05-08 02:22:21.489688
2172,2016-03-07,,,578-113-6262,AA0105,35130.0,0.0,NW,HANG,NO_SERVER,11:49:59,11:50:00,00:00:01,2022-05-05 12:59:14.489688
2173,2015-08-06,,,212-188-8216,AA0109,35134.0,1.0,PS,HANG,NO_SERVER,15:26:21,15:26:24,00:00:03,2022-05-03 00:53:20.489688
2174,2016-03-16,,,532-425-6736,AA0210,35138.0,0.0,NW,HANG,NO_SERVER,15:33:40,15:33:43,00:00:03,2022-05-06 02:20:03.489688
2175,2013-03-02,,,536-179-6681,AA0110,35152.0,0.0,PS,HANG,NO_SERVER,12:43:46,12:43:49,00:00:03,2022-04-30 01:19:32.489688
2176,2017-05-26,,,232-464-6240,AA0110,35156.0,1.0,PS,HANG,NO_SERVER,15:23:31,15:23:35,00:00:04,2022-05-02 01:46:28.489688
2177,2014-11-28,,,961-861-0893,AA0104,35160.0,0.0,NW,HANG,NO_SERVER,16:36:57,16:37:00,00:00:03,2022-05-04 06:58:11.489688
2178,2017-04-01,,,782-548-4080,AA0202,35167.0,0.0,PS,HANG,NO_SERVER,11:26:27,11:26:31,00:00:04,2022-05-09 03:38:24.489688
2179,2019-08-07,,,881-318-0855,AA0102,35172.0,1.0,PS,HANG,NO_SERVER,14:46:36,14:46:41,00:00:05,2022-05-05 15:16:58.489688
2180,2015-10-06,,,508-648-0288,AA0209,35174.0,0.0,NW,HANG,NO_SERVER,15:13:04,15:13:07,00:00:03,2022-04-30 05:40:50.489688
2181,2013-12-08,,,693-882-6445,AA0101,35178.0,0.0,NW,HANG,NO_SERVER,09:39:30,09:39:34,00:00:04,2022-04-30 07:23:39.489688
2182,2015-12-28,,,350-152-4830,AA0215,35179.0,0.0,NW,HANG,NO_SERVER,15:03:27,15:03:30,00:00:03,2022-05-05 21:23:07.489688
2183,2016-12-04,,,350-295-5376,AA0102,35185.0,0.0,PS,HANG,NO_SERVER,10:18:56,10:18:59,00:00:03,2022-05-03 15:03:52.489688
2184,2019-10-28,,,508-098-8503,AA0115,35187.0,0.0,NW,HANG,NO_SERVER,09:11:52,09:11:57,00:00:05,2022-05-04 16:08:47.489688
2185,2018-06-19,,,212-618-0430,AA0202,35198.0,0.0,PS,HANG,NO_SERVER,12:09:10,12:09:15,00:00:05,2022-05-07 17:51:36.489688
2186,2018-05-01,,,267-635-5608,AA0202,35203.0,0.0,NW,HANG,NO_SERVER,09:46:15,09:46:17,00:00:02,2022-05-02 04:42:46.489688
2187,2015-12-28,,,113-965-1383,AA0101,35206.0,0.0,PS,HANG,NO_SERVER,14:26:25,14:26:30,00:00:05,2022-04-30 23:08:38.489688
2188,2013-04-03,,,262-231-8506,AA0106,35222.0,0.0,NW,HANG,NO_SERVER,09:34:10,09:34:12,00:00:02,2022-05-09 09:14:52.489688
2189,2015-01-08,,,881-859-6389,AA0203,35228.0,1.0,PS,HANG,NO_SERVER,14:51:21,14:51:23,00:00:02,2022-05-06 18:04:55.489688
2190,2013-07-05,,,210-190-7382,AA0203,35230.0,0.0,NW,HANG,NO_SERVER,10:31:17,10:31:19,00:00:02,2022-04-30 16:10:56.489688
2191,2015-03-01,,,471-246-9491,AA0103,35232.0,0.0,NW,HANG,NO_SERVER,16:45:50,16:45:54,00:00:04,2022-05-06 11:19:15.489688
2192,2014-07-18,,,212-411-1247,AA0102,35237.0,0.0,PS,HANG,NO_SERVER,11:14:50,11:14:52,00:00:02,2022-05-03 16:37:45.489688
2193,2015-11-09,,,735-230-8300,AA0206,35244.0,0.0,NW,HANG,NO_SERVER,13:04:50,13:04:51,00:00:01,2022-05-07 07:17:50.489688
2194,2013-01-13,,,382-422-6144,AA0205,35246.0,2.0,PS,HANG,NO_SERVER,15:22:28,15:22:32,00:00:04,2022-05-10 16:08:31.489688
2195,2018-12-12,,,125-330-5187,AA0104,35249.0,0.0,NW,HANG,NO_SERVER,14:51:34,14:51:39,00:00:05,2022-05-07 12:11:03.489688
2196,2016-12-01,,,941-908-7283,AA0109,35253.0,0.0,PS,HANG,NO_SERVER,16:38:30,16:38:34,00:00:04,2022-04-30 04:25:06.489688
2197,2017-05-21,,,914-260-0680,AA0109,35268.0,1.0,PS,HANG,NO_SERVER,15:30:36,15:30:38,00:00:02,2022-05-02 19:40:53.489688
2198,2019-12-28,,,426-636-2955,AA0205,35269.0,2.0,NE,HANG,NO_SERVER,13:15:16,13:15:19,00:00:03,2022-05-07 16:31:43.489688
2199,2017-09-07,,,573-158-6906,AA0201,35273.0,0.0,NW,HANG,NO_SERVER,13:37:53,13:37:55,00:00:02,2022-04-30 19:12:03.489688
2200,2018-03-26,,,727-490-9139,AA0101,35276.0,0.0,NW,HANG,NO_SERVER,16:59:34,16:59:39,00:00:05,2022-05-06 14:12:29.489688
2201,2017-07-04,,,212-211-9651,AA0115,35279.0,2.0,PS,HANG,NO_SERVER,14:13:00,14:13:04,00:00:04,2022-05-09 08:03:36.489688
2202,2019-12-24,,,259-090-1827,AA0202,35285.0,0.0,NW,HANG,NO_SERVER,12:33:14,12:33:19,00:00:05,2022-05-09 13:51:10.489688
2203,2018-03-18,,,716-559-1180,AA0115,35287.0,0.0,NW,HANG,NO_SERVER,15:34:02,15:34:05,00:00:03,2022-05-09 10:49:13.489688
2204,2019-06-18,,,547-751-9491,AA0103,35288.0,0.0,PS,HANG,NO_SERVER,12:16:25,12:16:29,00:00:04,2022-05-03 02:10:14.489688
2205,2013-08-19,,,897-128-4012,AA0203,35295.0,2.0,PS,HANG,NO_SERVER,11:33:52,11:33:56,00:00:04,2022-05-07 00:48:25.489688
2206,2016-11-19,,,212-530-8043,AA0110,35296.0,0.0,NW,HANG,NO_SERVER,14:04:13,14:04:17,00:00:04,2022-05-08 04:03:44.489688
2207,2013-03-13,,,961-861-0893,AA0105,35308.0,1.0,PS,HANG,NO_SERVER,10:07:13,10:07:18,00:00:05,2022-05-09 02:35:09.489688
2208,2016-09-05,,,123-412-3909,AA0206,35313.0,0.0,NW,HANG,NO_SERVER,16:34:50,16:34:54,00:00:04,2022-05-06 01:31:55.489688
2209,2016-04-15,,,212-892-4981,AA0210,35316.0,0.0,NW,HANG,NO_SERVER,10:47:08,10:47:11,00:00:03,2022-05-06 23:57:00.489688
2210,2019-02-22,,,684-693-8513,AA0105,35321.0,1.0,PS,HANG,NO_SERVER,14:36:02,14:36:05,00:00:03,2022-05-03 22:42:24.489688
2211,2013-12-13,,,917-793-1424,AA0210,35324.0,0.0,NW,HANG,NO_SERVER,10:23:17,10:23:21,00:00:04,2022-05-05 14:59:59.489688
2212,2018-09-04,,,621-955-3508,AA0201,35325.0,0.0,NW,HANG,NO_SERVER,11:14:47,11:14:51,00:00:04,2022-05-08 20:43:02.489688
2213,2015-05-05,,,914-297-7141,AA0215,35326.0,2.0,PS,HANG,NO_SERVER,16:04:44,16:04:49,00:00:05,2022-05-09 06:01:13.489688
2214,2017-04-13,,,780-032-9478,AA0210,35344.0,0.0,NW,HANG,NO_SERVER,09:36:29,09:36:34,00:00:05,2022-05-01 00:04:22.489688
2215,2015-10-24,,,617-908-8660,AA0109,35367.0,1.0,PS,HANG,NO_SERVER,11:37:18,11:37:20,00:00:02,2022-04-30 14:39:33.489688
2216,2018-12-14,,,212-795-3118,AA0206,35368.0,1.0,PS,HANG,NO_SERVER,16:51:12,16:51:17,00:00:05,2022-05-07 13:33:19.489688
2217,2015-05-01,,,400-553-3209,AA0106,35371.0,2.0,PS,HANG,NO_SERVER,12:48:57,12:49:00,00:00:03,2022-05-10 19:08:10.489688
2218,2016-07-21,,,255-585-1034,AA0213,35377.0,0.0,PS,HANG,NO_SERVER,14:45:18,14:45:21,00:00:03,2022-05-02 10:48:09.489688
2219,2015-12-22,,,732-358-6350,AA0205,35380.0,1.0,PS,HANG,NO_SERVER,10:12:28,10:12:29,00:00:01,2022-05-09 02:10:26.489688
2220,2015-09-20,,,184-557-3985,AA0103,35383.0,1.0,PS,HANG,NO_SERVER,09:57:58,09:57:59,00:00:01,2022-05-01 17:11:04.489688
2221,2015-10-06,,,453-103-6221,AA0113,35395.0,0.0,PS,HANG,NO_SERVER,12:20:18,12:20:20,00:00:02,2022-05-08 14:00:49.489688
2222,2017-01-05,,,112-464-4518,AA0202,35397.0,0.0,NW,HANG,NO_SERVER,13:15:34,13:15:39,00:00:05,2022-05-08 22:25:25.489688
2223,2017-12-19,,,429-570-1786,AA0115,35405.0,0.0,NW,HANG,NO_SERVER,16:20:07,16:20:09,00:00:02,2022-04-30 06:35:57.489688
2224,2014-12-05,,,207-465-2754,AA0105,35407.0,0.0,NW,HANG,NO_SERVER,16:36:17,16:36:18,00:00:01,2022-05-10 08:13:39.489688
2225,2016-12-24,,,617-863-7010,AA0110,35416.0,0.0,PS,HANG,NO_SERVER,14:07:44,14:07:46,00:00:02,2022-05-01 04:05:43.489688
2226,2014-01-24,,,212-966-1205,AA0215,35419.0,2.0,PS,HANG,NO_SERVER,10:14:44,10:14:49,00:00:05,2022-05-10 17:56:01.489688
2227,2017-04-25,,,212-809-8492,AA0202,35429.0,0.0,PS,HANG,NO_SERVER,15:33:58,15:34:03,00:00:05,2022-05-09 09:58:55.489688
2228,2013-07-14,,,207-952-7921,AA0115,35431.0,0.0,NW,HANG,NO_SERVER,14:20:54,14:20:57,00:00:03,2022-05-04 00:55:14.489688
2229,2013-11-26,,,315-461-2750,AA0205,35433.0,0.0,NW,HANG,NO_SERVER,16:29:09,16:29:11,00:00:02,2022-05-07 09:23:03.489688
2230,2014-06-07,,,872-705-2590,AA0213,35435.0,0.0,NW,HANG,NO_SERVER,10:07:57,10:07:58,00:00:01,2022-05-03 18:00:59.489688
2231,2016-08-11,,,324-429-3076,AA0202,35436.0,0.0,PS,HANG,NO_SERVER,13:17:29,13:17:30,00:00:01,2022-05-10 02:18:33.489688
2232,2013-07-15,,,146-658-0713,AA0109,35437.0,2.0,PS,HANG,NO_SERVER,10:34:05,10:34:07,00:00:02,2022-04-30 10:21:15.489688
2233,2014-06-06,,,212-728-8894,AA0106,35453.0,0.0,PS,HANG,NO_SERVER,10:55:03,10:55:05,00:00:02,2022-05-10 09:34:54.489688
2234,2013-05-14,,,228-595-4120,AA0214,35471.0,0.0,PS,HANG,NO_SERVER,14:11:32,14:11:37,00:00:05,2022-05-08 10:29:12.489688
2235,2016-08-05,,,760-241-9329,AA0104,35473.0,2.0,PS,HANG,NO_SERVER,11:23:36,11:23:38,00:00:02,2022-05-03 15:02:02.489688
2236,2014-06-23,,,228-330-0480,AA0206,35482.0,2.0,PS,HANG,NO_SERVER,12:53:17,12:53:21,00:00:04,2022-05-02 00:16:12.489688
2237,2019-07-05,,,216-336-1409,AA0109,35484.0,2.0,PE,HANG,NO_SERVER,09:07:58,09:08:02,00:00:04,2022-05-04 09:04:51.489688
2238,2016-10-27,,,947-032-7956,AA0203,35485.0,0.0,NW,HANG,NO_SERVER,10:37:46,10:37:48,00:00:02,2022-05-02 20:34:17.489688
2239,2016-07-28,,,729-399-6087,AA0206,35490.0,0.0,PS,HANG,NO_SERVER,11:59:58,12:00:02,00:00:04,2022-04-30 20:42:49.489688
2240,2019-12-22,,,505-026-3653,AA0115,35494.0,1.0,PS,HANG,NO_SERVER,10:08:10,10:08:15,00:00:05,2022-05-08 12:45:47.489688
2241,2014-01-16,,,917-175-2713,AA0215,35500.0,0.0,NW,HANG,NO_SERVER,12:07:42,12:07:44,00:00:02,2022-05-01 15:43:14.489688
2242,2016-12-18,,,605-130-9600,AA0213,35502.0,0.0,NW,HANG,NO_SERVER,15:28:03,15:28:05,00:00:02,2022-05-04 23:43:35.489688
2243,2015-04-17,,,212-278-6428,AA0102,35512.0,0.0,NW,HANG,NO_SERVER,13:59:17,13:59:22,00:00:05,2022-05-03 09:31:08.489688
2244,2013-07-08,,,448-226-5999,AA0214,35517.0,0.0,NW,HANG,NO_SERVER,16:35:10,16:35:15,00:00:05,2022-05-04 00:23:14.489688
2245,2017-07-18,,,972-344-2448,AA0204,35534.0,0.0,NW,HANG,NO_SERVER,09:34:33,09:34:36,00:00:03,2022-04-30 12:13:11.489688
2246,2013-06-27,,,212-761-0989,AA0205,35539.0,1.0,PS,HANG,NO_SERVER,10:00:48,10:00:49,00:00:01,2022-05-05 07:56:09.489688
2247,2014-12-05,,,212-371-1131,AA0110,35545.0,0.0,NW,HANG,NO_SERVER,16:29:38,16:29:43,00:00:05,2022-05-07 18:10:02.489688
2248,2015-06-25,,,212-281-4089,AA0206,35548.0,0.0,NW,HANG,NO_SERVER,10:07:27,10:07:32,00:00:05,2022-05-05 12:02:08.489688
2249,2014-12-19,,,240-641-1005,AA0215,35561.0,0.0,NW,HANG,NO_SERVER,14:41:47,14:41:49,00:00:02,2022-05-04 00:37:50.489688
2250,2019-03-20,,,673-039-3065,AA0106,35563.0,0.0,NW,HANG,NO_SERVER,15:49:03,15:49:05,00:00:02,2022-05-01 07:41:25.489688
2251,2014-05-20,,,903-626-9069,AA0110,35565.0,0.0,NW,HANG,NO_SERVER,13:09:44,13:09:45,00:00:01,2022-05-09 12:52:50.489688
2252,2018-10-12,,,905-008-3617,AA0213,35566.0,0.0,NW,HANG,NO_SERVER,13:57:06,13:57:11,00:00:05,2022-05-10 19:42:14.489688
2253,2019-12-16,,,508-753-5267,AA0214,35567.0,0.0,NW,HANG,NO_SERVER,13:22:09,13:22:14,00:00:05,2022-05-03 13:40:09.489688
2254,2018-10-01,,,212-975-5876,AA0216,35571.0,0.0,IN,HANG,NO_SERVER,16:31:08,16:31:09,00:00:01,2022-05-05 02:12:43.489688
2255,2017-08-22,,,716-566-1927,AA0105,35576.0,0.0,NW,HANG,NO_SERVER,10:31:18,10:31:21,00:00:03,2022-05-05 21:19:30.489688
2256,2018-11-01,,,447-353-2701,AA0106,35589.0,0.0,NW,HANG,NO_SERVER,10:47:14,10:47:18,00:00:04,2022-04-30 06:28:51.489688
2257,2018-01-04,,,315-708-6498,AA0205,35590.0,0.0,NW,HANG,NO_SERVER,12:56:51,12:56:56,00:00:05,2022-05-03 06:04:35.489688
2258,2014-02-11,,,606-618-8686,AA0206,35594.0,0.0,NW,HANG,NO_SERVER,16:15:55,16:15:59,00:00:04,2022-05-04 14:23:50.489688
2259,2016-08-24,,,514-357-3232,AA0201,35596.0,0.0,NW,HANG,NO_SERVER,11:28:59,11:29:00,00:00:01,2022-05-05 13:53:58.489688
2260,2019-06-06,,,549-940-3463,AA0203,35604.0,0.0,PS,HANG,NO_SERVER,12:16:56,12:16:58,00:00:02,2022-05-06 05:57:42.489688
2261,2017-12-22,,,975-381-4460,AA0213,35615.0,1.0,NE,HANG,NO_SERVER,11:19:34,11:19:37,00:00:03,2022-04-30 18:59:22.489688
2262,2018-11-15,,,240-400-5329,AA0203,35628.0,0.0,NW,HANG,NO_SERVER,16:55:48,16:55:52,00:00:04,2022-05-10 00:56:26.489688
2263,2018-02-13,,,413-932-9190,AA0105,35639.0,0.0,NW,HANG,NO_SERVER,10:37:39,10:37:41,00:00:02,2022-04-30 07:20:19.489688
2264,2017-05-01,,,367-047-4914,AA0213,35650.0,0.0,NW,HANG,NO_SERVER,14:12:41,14:12:45,00:00:04,2022-05-01 02:23:50.489688
2265,2017-10-23,,,579-041-9190,AA0210,35658.0,0.0,PS,HANG,NO_SERVER,10:39:37,10:39:42,00:00:05,2022-05-03 06:21:23.489688
2266,2019-08-19,,,182-491-6790,AA0110,35659.0,0.0,NW,HANG,NO_SERVER,14:46:53,14:46:56,00:00:03,2022-05-05 21:18:01.489688
2267,2018-11-19,,,978-210-2726,AA0109,35668.0,0.0,NW,HANG,NO_SERVER,14:29:28,14:29:30,00:00:02,2022-05-10 17:42:05.489688
2268,2014-05-08,,,350-152-4830,AA0202,35674.0,2.0,NE,HANG,NO_SERVER,14:42:01,14:42:05,00:00:04,2022-05-06 07:46:55.489688
2269,2019-04-27,,,617-916-9361,AA0202,35676.0,2.0,PS,HANG,NO_SERVER,16:27:03,16:27:08,00:00:05,2022-05-06 05:15:36.489688
2270,2015-10-19,,,203-348-4651,AA0201,35688.0,0.0,NW,HANG,NO_SERVER,10:39:35,10:39:36,00:00:01,2022-05-04 08:42:12.489688
2271,2019-04-27,,,976-117-5351,AA0106,35690.0,0.0,PS,HANG,NO_SERVER,12:11:38,12:11:42,00:00:04,2022-05-02 10:09:24.489688
2272,2019-12-19,,,914-347-0917,AA0110,35697.0,0.0,NW,HANG,NO_SERVER,15:13:28,15:13:30,00:00:02,2022-05-03 19:16:16.489688
2273,2018-05-09,,,946-090-8622,AA0106,35704.0,0.0,PS,HANG,NO_SERVER,14:57:46,14:57:51,00:00:05,2022-05-02 03:09:07.489688
2274,2017-03-17,,,907-757-1166,AA0104,35716.0,0.0,PS,HANG,NO_SERVER,10:23:14,10:23:16,00:00:02,2022-05-06 11:32:21.489688
2275,2014-08-22,,,770-934-4149,AA0202,35719.0,0.0,NW,HANG,NO_SERVER,10:45:51,10:45:55,00:00:04,2022-05-04 02:41:34.489688
2276,2019-03-02,,,236-437-1490,AA0103,35723.0,0.0,NW,HANG,NO_SERVER,09:51:15,09:51:20,00:00:05,2022-04-30 22:27:46.489688
2277,2019-09-25,,,502-681-3452,AA0203,35734.0,2.0,PS,HANG,NO_SERVER,14:28:43,14:28:45,00:00:02,2022-05-10 13:37:02.489688
2278,2018-05-14,,,366-643-8813,AA0101,35736.0,0.0,PS,HANG,NO_SERVER,11:29:58,11:30:02,00:00:04,2022-05-08 20:32:15.489688
2279,2017-06-07,,,816-706-5654,AA0216,35740.0,0.0,IN,HANG,NO_SERVER,09:30:54,09:30:58,00:00:04,2022-05-09 13:50:50.489688
2280,2013-12-08,,,825-386-1296,AA0215,35751.0,2.0,NE,HANG,NO_SERVER,16:25:48,16:25:53,00:00:05,2022-04-30 14:48:14.489688
2281,2015-07-06,,,765-422-0431,AA0102,35753.0,0.0,PS,HANG,NO_SERVER,12:21:48,12:21:53,00:00:05,2022-05-08 15:03:58.489688
2282,2019-08-22,,,914-751-1865,AA0202,35759.0,0.0,NW,HANG,NO_SERVER,09:18:43,09:18:47,00:00:04,2022-05-04 09:15:23.489688
2283,2018-01-07,,,697-821-2985,AA0209,35770.0,0.0,PS,HANG,NO_SERVER,13:13:26,13:13:31,00:00:05,2022-05-01 00:26:23.489688
2284,2013-06-17,,,618-014-0547,AA0105,35785.0,1.0,PS,HANG,NO_SERVER,15:33:34,15:33:35,00:00:01,2022-05-09 07:43:55.489688
2285,2016-08-21,,,747-051-6770,AA0202,35789.0,0.0,NW,HANG,NO_SERVER,12:44:51,12:44:55,00:00:04,2022-05-05 00:38:57.489688
2286,2015-05-06,,,343-763-3375,AA0115,35794.0,2.0,PS,HANG,NO_SERVER,11:55:48,11:55:51,00:00:03,2022-05-09 19:00:41.489688
2287,2019-12-01,,,212-089-4018,AA0103,35795.0,0.0,NW,HANG,NO_SERVER,10:31:10,10:31:12,00:00:02,2022-04-30 16:09:49.489688
2288,2016-11-15,,,781-705-9449,AA0209,35806.0,2.0,PS,HANG,NO_SERVER,14:20:23,14:20:28,00:00:05,2022-05-01 09:15:35.489688
2289,2016-11-18,,,509-958-6678,AA0115,35812.0,0.0,PS,HANG,NO_SERVER,13:01:46,13:01:47,00:00:01,2022-05-05 23:25:35.489688
2290,2013-06-18,,,212-401-9289,AA0103,35814.0,0.0,NW,HANG,NO_SERVER,16:03:57,16:04:01,00:00:04,2022-05-09 00:07:57.489688
2291,2014-02-09,,,340-981-9911,AA0115,35816.0,1.0,PS,HANG,NO_SERVER,14:46:07,14:46:10,00:00:03,2022-05-02 09:11:18.489688
2292,2013-01-01,,,308-847-2339,AA0102,35822.0,0.0,NW,HANG,NO_SERVER,15:48:53,15:48:55,00:00:02,2022-05-10 23:30:03.489688
2293,2014-06-06,,,185-975-8474,AA0104,35836.0,0.0,PS,HANG,NO_SERVER,10:09:58,10:10:03,00:00:05,2022-05-06 07:22:04.489688
2294,2017-11-21,,,131-363-7202,AA0203,35850.0,1.0,PS,HANG,NO_SERVER,16:28:00,16:28:01,00:00:01,2022-05-03 00:46:13.489688
2295,2015-03-28,,,508-121-3305,AA0205,35861.0,0.0,NW,HANG,NO_SERVER,13:31:35,13:31:38,00:00:03,2022-05-10 04:29:13.489688
2296,2018-08-24,,,413-490-5399,AA0201,35870.0,1.0,PS,HANG,NO_SERVER,09:13:31,09:13:35,00:00:04,2022-05-04 17:02:35.489688
2297,2016-07-15,,,808-626-9008,AA0105,35874.0,0.0,PS,HANG,NO_SERVER,16:50:38,16:50:42,00:00:04,2022-05-04 06:26:09.489688
2298,2014-03-04,,,961-867-3337,AA0206,35879.0,0.0,NW,HANG,NO_SERVER,09:52:39,09:52:44,00:00:05,2022-05-10 05:47:38.489688
2299,2013-11-02,,,508-414-8874,AA0105,35881.0,0.0,NW,HANG,NO_SERVER,13:35:03,13:35:08,00:00:05,2022-05-03 00:51:21.489688
2300,2014-10-01,,,781-881-8745,AA0202,35883.0,2.0,PS,HANG,NO_SERVER,09:40:22,09:40:25,00:00:03,2022-05-01 05:31:30.489688
2301,2017-12-03,,,660-820-1067,AA0213,35891.0,0.0,NW,HANG,NO_SERVER,14:16:32,14:16:36,00:00:04,2022-05-02 14:25:03.489688
2302,2013-05-07,,,920-066-4881,AA0109,35898.0,1.0,PS,HANG,NO_SERVER,14:13:00,14:13:04,00:00:04,2022-05-05 04:47:07.489688
2303,2016-01-11,,,422-920-6541,AA0103,35911.0,2.0,PS,HANG,NO_SERVER,16:18:52,16:18:55,00:00:03,2022-04-30 07:42:38.489688
2304,2015-08-15,,,694-424-8121,AA0215,35915.0,0.0,NW,HANG,NO_SERVER,10:21:13,10:21:14,00:00:01,2022-05-03 09:32:34.489688
2305,2017-06-09,,,442-947-9163,AA0205,35917.0,0.0,NW,HANG,NO_SERVER,11:32:38,11:32:43,00:00:05,2022-05-08 16:04:59.489688
2306,2013-10-12,,,823-651-5435,AA0202,35919.0,0.0,PS,HANG,NO_SERVER,13:55:15,13:55:19,00:00:04,2022-05-01 15:13:41.489688
2307,2014-01-25,,,752-758-3119,AA0206,35921.0,0.0,PS,HANG,NO_SERVER,09:40:19,09:40:24,00:00:05,2022-05-01 18:28:19.489688
2308,2019-02-06,,,889-908-0874,AA0210,35926.0,0.0,PS,HANG,NO_SERVER,11:41:50,11:41:51,00:00:01,2022-05-08 22:56:36.489688
2309,2015-11-19,,,617-468-7856,AA0104,35933.0,0.0,PS,HANG,NO_SERVER,12:34:26,12:34:30,00:00:04,2022-05-03 09:56:16.489688
2310,2019-09-16,,,212-144-9443,AA0205,35937.0,0.0,PS,HANG,NO_SERVER,09:46:36,09:46:40,00:00:04,2022-05-05 04:46:38.489688
2311,2019-01-14,,,978-527-8432,AA0105,35938.0,0.0,PS,HANG,NO_SERVER,15:44:01,15:44:05,00:00:04,2022-05-08 23:57:20.489688
2312,2015-08-16,,,413-532-7903,AA0205,35941.0,0.0,PS,HANG,NO_SERVER,13:45:53,13:45:55,00:00:02,2022-05-03 11:32:19.489688
2313,2017-09-03,,,936-832-0483,AA0109,35943.0,0.0,PS,HANG,NO_SERVER,14:37:02,14:37:05,00:00:03,2022-05-01 14:53:15.489688
2314,2013-09-08,,,187-698-7210,AA0105,35944.0,0.0,NW,HANG,NO_SERVER,13:37:53,13:37:58,00:00:05,2022-05-01 08:57:31.489688
2315,2016-06-09,,,212-485-5571,AA0106,35946.0,1.0,PS,HANG,NO_SERVER,16:00:06,16:00:11,00:00:05,2022-05-06 19:15:57.489688
2316,2017-07-24,,,669-242-9811,AA0106,35958.0,0.0,NW,HANG,NO_SERVER,16:07:42,16:07:43,00:00:01,2022-05-04 18:19:10.489688
2317,2014-07-03,,,716-566-1927,AA0215,35960.0,0.0,NW,HANG,NO_SERVER,11:12:32,11:12:35,00:00:03,2022-05-06 11:40:56.489688
2318,2019-12-16,,,840-879-1532,AA0106,35962.0,0.0,NW,HANG,NO_SERVER,10:09:56,10:09:59,00:00:03,2022-05-01 06:33:50.489688
2319,2016-07-12,,,648-610-0995,AA0110,35963.0,0.0,NW,HANG,NO_SERVER,13:31:56,13:31:58,00:00:02,2022-05-09 06:34:58.489688
2320,2015-09-27,,,986-710-0560,AA0206,35968.0,0.0,NW,HANG,NO_SERVER,16:25:37,16:25:41,00:00:04,2022-05-01 16:14:24.489688
2321,2015-07-17,,,936-150-1941,AA0104,35980.0,0.0,PS,HANG,NO_SERVER,16:52:34,16:52:38,00:00:04,2022-05-05 19:36:03.489688
2322,2015-06-14,,,383-652-9655,AA0102,35985.0,0.0,NW,HANG,NO_SERVER,13:10:34,13:10:39,00:00:05,2022-05-04 08:32:19.489688
2323,2014-05-06,,,485-756-2819,AA0110,35988.0,2.0,PS,HANG,NO_SERVER,09:22:50,09:22:54,00:00:04,2022-05-02 04:42:13.489688
2324,2017-07-28,,,950-920-6625,AA0215,36002.0,0.0,PS,HANG,NO_SERVER,14:42:24,14:42:26,00:00:02,2022-05-04 04:14:32.489688
2325,2019-11-28,,,212-831-8173,AA0104,36007.0,0.0,NW,HANG,NO_SERVER,09:23:51,09:23:54,00:00:03,2022-05-08 04:01:23.489688
