,loan_id,funded_amount,funded_date,duration_years,duration_months,10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,building_class_category,tax_class_at_present,building_class_at_present,address_1,address_2,zip_code,city,state,total_units,land_square_feet,gross_square_feet,tax_class_at_time_of_sale,event_timestamp
819,LL0001176,1530000.0,2014-04-05,30,360,2.74,4.339,0.04338,7605.71,68,1012811.64,1694850.0,investment property,Joshua,Joseph,Phelps,517-09-3239,611-238-3002,Chiarman & CEO,13,12 CONDOS - WALKUP APARTMENTS,2,R2,360 COURT STREET,12,10116,New York City,NY,1,0.0,0.0,2,2022-04-30 21:45:19.227404
820,LL0001492,1510000.0,2016-08-10,15,180,1.5,2.799,0.02798,10281.71,40,1098731.52,1691950.0,investment property,Aubree,Harper,Bennett,565-36-5004,716-702-1698,Global marketing director,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1156 45TH   STREET,4,10016,New York City,NY,1,0.0,0.0,2,2022-05-02 12:34:30.227404
821,LL0001730,1520000.0,2017-03-03,30,360,2.478,4.077,0.04076,7323.47,33,1278325.53,1691700.0,home,Maddox,Travis,Laws,193-53-0470,327-515-6147,Sr. Mortgage Banker,2,04 TAX CLASS 1 CONDOS,1C,R6,45-03 20TH ROAD,2,10001,New York City,NY,1,,,1,2022-05-04 03:29:43.227404
822,LL0000448,1440000.0,2012-10-18,30,360,1.86,3.459,0.03459,6433.33,86,886733.46,1691550.0,commerical property,Nadia,Kyleigh,Padilla,615-69-7707,364-670-6360,National Surgical Consultant,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1775 EAST 17TH STREET,2,10249,New York City,NY,1,0.0,0.0,2,2022-05-10 08:09:38.227404
823,LL0001595,1560000.0,2012-11-04,30,360,1.75,3.348,0.03348,6873.41,85,975760.4,1690700.0,home,Braelynn,Jayda,Logan,708-69-1476,707-367-4206,Executive,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,3931 NEW UTRECHT AVENUE,4,10173,New York City,NY,1,0.0,0.0,2,2022-05-06 00:54:04.227404
824,LL0000839,1430000.0,2015-08-19,30,360,2.12,3.719,0.03719,6597.42,52,1086933.97,1689800.0,commerical property,Itzel,Virginia,Lindsey,776-52-6840,845-059-7478,Executive,9,04 TAX CLASS 1 CONDOS,1C,R6,1264 49TH   STREET,1,10122,New York City,NY,1,0.0,0.0,1,2022-05-09 11:07:10.227404
825,LL0001039,1460000.0,2014-01-05,30,360,3.01,4.609,0.04609,7492.46,71,928035.15,1689350.0,home,Landon,Wyatt,Garrison,918-99-8956,221-838-2467,Hospitalist,6,04 TAX CLASS 1 CONDOS,1A,R3,31 COVERT STREET,1,10003,New York City,NY,1,0.0,0.0,1,2022-05-10 14:32:02.227404
826,LL0001505,1452000.0,2016-11-14,30,360,2.2614,3.86,0.0386,6815.39,37,1199830.56,1689150.0,investment property,Samuel,Jayden,Harris,451-73-3885,247-173-7315,Director,12,04 TAX CLASS 1 CONDOS,1C,R6,67 JEFFERSON AVENUE,2,10120,New York City,NY,1,0.0,0.0,1,2022-05-08 10:30:00.227404
827,LL0000807,1464000.0,2017-08-23,30,360,2.166,3.765,0.03765,6792.48,28,1273810.58,1687050.0,commerical property,Logan,Judah,Carr,664-13-0275,799-822-3078,SVP,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,543 BROOKLYN AVENUE,5,10002,New York City,NY,1,0.0,0.0,2,2022-05-08 06:00:19.227404
828,LL0001130,1440000.0,2016-05-12,30,360,1.75,3.349,0.03349,6345.48,43,1167144.4,1686450.0,home,Beckett,Peter,Marsh,666-09-1047,535-738-7194,Anesthesiologist,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,543 BROOKLYN AVENUE,4,10104,New York City,NY,1,0.0,0.0,2,2022-05-06 22:23:45.227404
829,LL0001231,1464000.0,2017-09-18,15,180,2.2287,3.527,0.03527,10485.3,27,1180896.83,1685750.0,commerical property,Angel,Aaron,Ruffin,134-52-5227,671-725-0923,CFO,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,742 UNION STREET,2,10155,New York City,NY,1,0.0,0.0,2,2022-05-02 00:00:34.227404
830,LL0000129,1440000.0,2013-02-14,30,360,2.0,3.599,0.03599,6546.08,82,903221.12,1685600.0,commerical property,Emmy,Isabella,Valencia,180-52-9418,804-010-1576,Teacher,1,04 TAX CLASS 1 CONDOS,1A,R3,584 20TH   STREET,3,10169,New York City,NY,1,0.0,0.0,1,2022-05-04 18:15:50.227404
831,LL0001390,1520000.0,2014-06-20,30,360,2.63,4.229,0.04228,7457.92,66,1027777.11,1681050.0,investment property,Nolan,Colton,Villarreal,942-73-7030,924-700-2225,Sales,17,03 THREE FAMILY DWELLINGS,1,C0,1858 PROSPECT PLACE,4,10039,New York City,NY,3,2144.0,3300.0,1,2022-05-09 03:41:55.227404
832,LL0000946,1590000.0,2018-05-02,15,180,2.97,4.268,0.04268,11975.72,19,1362461.38,1680450.0,commerical property,Kathryn,Ada,Sutton,775-28-0206,203-438-3668,IT Manager,1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1245 42ND   STREET,1,10128,New York City,NY,1,0.0,0.0,2,2022-05-10 14:07:55.227404
833,LL0000354,1410000.0,2015-03-20,30,360,1.93,3.529,0.03529,6354.38,57,1047800.49,1677400.0,commerical property,Ian,Angel,Beck,927-53-3347,323-391-2894,Hospitalist,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,152 SKILLMAN STREET,1,10043,New York City,NY,1,0.0,0.0,2,2022-05-02 10:02:17.227404
834,LL0000782,1530000.0,2015-03-24,30,360,1.88,3.479,0.03478,6851.61,57,1139458.33,1677200.0,investment property,Remington,Kyler,Skinner,607-36-6544,987-088-3913,CFO,1,04 TAX CLASS 1 CONDOS,1A,R3,1144 58TH   STREET,1,10106,New York City,NY,1,0.0,0.0,1,2022-04-30 13:51:46.227404
835,LL0000380,1416000.0,2012-04-21,30,360,1.99,3.589,0.03589,6429.03,92,824529.34,1676550.0,home,Cora,Madison,Sanders,543-73-8707,692-013-2020,agency owner,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,581 PUTNAM AVENUE,4,10185,New York City,NY,1,0.0,0.0,2,2022-05-09 01:24:02.227404
836,LL0001101,1500000.0,2016-12-18,15,180,2.5916,3.89,0.0389,11012.82,36,1103538.65,1675450.0,home,Liam,Maxwell,Arce,232-16-8308,834-185-4368,Vice President,6,07 RENTALS - WALKUP APARTMENTS,2A,C3,2156A FULTON STREET,3,10163,New York City,NY,4,2000.0,5200.0,2,2022-05-03 19:32:11.227404
837,LL0000771,1440000.0,2017-01-22,30,360,2.4668,4.065,0.04065,6928.85,35,1197490.21,1673700.0,commerical property,Karter,Alejandro,Kelley,820-83-3446,547-873-2240,Director,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,716 41ST STREET,1,10011,New York City,NY,1,0.0,0.0,2,2022-05-01 17:45:11.227404
838,LL0001639,1490000.0,2013-06-08,30,360,2.17,3.769,0.03769,6916.5,78,950513.29,1669900.0,investment property,Collin,Spencer,Holloway,261-22-2635,860-237-6986,Pilot,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,137 ELDERT STREET,1,10199,New York City,NY,1,0.0,0.0,2,2022-05-08 03:23:12.227404
839,LL0001050,1460000.0,2015-02-02,30,360,1.68,3.279,0.03279,6377.27,58,1090118.16,1669700.0,investment property,Roberto,Gregory,Melton,285-64-4554,906-253-0065,Chief Technology Officer,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,581 PUTNAM AVENUE,2,10101,New York City,NY,1,0.0,0.0,2,2022-05-02 22:02:01.227404
840,LL0000956,1610000.0,2016-10-03,15,180,1.6221,2.921,0.0292,11056.52,38,1189852.11,1669250.0,investment property,Gabriel,Alex,Flint,808-62-5679,215-418-6723,Architect,15,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1311 44 STREET,1,10154,New York City,NY,1,0.0,0.0,2,2022-05-04 00:31:12.227404
841,LL0000278,1500000.0,2014-01-17,30,360,2.84,4.439,0.04439,7546.01,71,964233.34,1668750.0,home,Joseph,Michael,Saylor,298-12-1441,461-739-2740,Owner,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1227 43RD STREET,2,10159,New York City,NY,1,0.0,0.0,2,2022-05-06 00:04:13.227404
842,LL0000806,1530000.0,2012-06-14,30,360,1.64,3.239,0.03238,6648.58,90,931627.42,1667850.0,home,Brady,Johnathan,Griffiths,582-82-2928,966-981-9516,Officer,14,04 TAX CLASS 1 CONDOS,1C,R6,2174 59TH   STREET,3,10115,New York City,NY,1,0.0,0.0,1,2022-05-06 16:37:57.227404
843,LL0000585,1470000.0,2012-06-18,30,360,1.59,3.189,0.03189,6348.42,90,898642.0,1667650.0,investment property,John,Logan,Miller,229-99-1947,219-133-4972,Senior Financial Consultant,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1227 43RD   STREET,3,10108,New York City,NY,1,0.0,0.0,2,2022-05-04 17:10:38.227404
844,LL0000491,1470000.0,2012-06-21,30,360,1.63,3.229,0.03229,6380.6,90,895745.77,1667500.0,investment property,Lyric,Sloane,Hopkins,303-93-4243,325-743-2353,Regional Sales Manager,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,228 16TH STREET,6,10260,New York City,NY,1,0.0,0.0,2,2022-05-10 03:18:56.227404
845,LL0000068,1524000.0,2015-06-24,30,360,2.38,3.979,0.03978,7256.49,54,1132149.37,1666600.0,commerical property,Mario,Keegan,Flowers,878-52-1268,975-352-9631,Owner/Operator,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,92 PENN STREET,3,10081,New York City,NY,1,0.0,0.0,2,2022-05-01 21:42:11.227404
846,LL0000738,1420000.0,2016-05-13,30,360,1.71,3.309,0.03309,6226.0,43,1152281.81,1666400.0,home,Veronica,Baylee,Le,462-59-6159,231-261-3168,Sales Team Manager,11,07 RENTALS - WALKUP APARTMENTS,2A,C2,276 COOPER STREET,6,10170,New York City,NY,6,2500.0,4650.0,2,2022-05-01 00:11:07.227404
847,LL0000539,1530000.0,2015-11-27,30,360,2.22,3.819,0.03818,7144.83,49,1179903.13,1664800.0,commerical property,Conner,River,Hoover,847-31-9870,294-422-3739,Appraiser,7,07 RENTALS - WALKUP APARTMENTS,2A,C3,28 BRIGHTON 4 TERRACE,4,10010,New York City,NY,4,2842.0,3800.0,2,2022-05-04 10:58:58.227404
848,LL0001696,1460000.0,2015-05-14,30,360,2.23,3.829,0.03829,6827.1,55,1084509.37,1664650.0,investment property,Sophia,Olivia,Lowe,132-68-2306,337-321-0644,VP Sales,8,12 CONDOS - WALKUP APARTMENTS,2,R2,1901 51ST   STREET,B2E,10122,New York City,NY,1,0.0,0.0,2,2022-05-01 02:48:48.227404
849,LL0001710,1404000.0,2015-08-14,30,360,2.2,3.799,0.03799,6541.24,52,1063855.42,1664050.0,commerical property,Jack,Caleb,Hill,189-05-8847,802-699-7733,Partner,13,04 TAX CLASS 1 CONDOS,1C,R6,716 LEFFERTS AVENUE,1,10027,New York City,NY,1,0.0,0.0,1,2022-05-05 05:04:06.227404
850,LL0000883,1452000.0,2018-04-13,30,360,2.82,4.419,0.04419,7287.35,20,1306252.93,1663400.0,commerical property,Archer,Adriel,Keller,132-19-6849,679-936-9630,Physician,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,668 HALSEY STREET,1,10259,New York City,NY,1,0.0,0.0,2,2022-05-09 03:05:26.227404
851,LL0000302,1464000.0,2015-11-19,30,360,2.24,3.839,0.03839,6854.16,49,1128146.21,1659200.0,home,Ian,Adam,Brooks,133-41-2105,471-850-0587,ER Physician,1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,224 16TH STREET,6,10176,New York City,NY,1,0.0,0.0,2,2022-05-08 08:24:50.227404
852,LL0000407,1460000.0,2015-09-07,30,360,2.13,3.729,0.03729,6744.1,51,1116050.81,1658850.0,investment property,Oliver,James,Tilley,990-82-7614,387-809-1821,VO,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,184 INDIA STREET,6,10115,New York City,NY,1,0.0,0.0,2,2022-05-04 12:43:34.227404
853,LL0001439,1404000.0,2015-12-17,30,360,2.24,3.839,0.03839,6573.25,48,1088483.96,1657800.0,commerical property,Jazlyn,Carter,Ballard,570-54-4697,505-583-1096,President,6,04 TAX CLASS 1 CONDOS,1A,R3,1882 53RD STREET,2,10038,New York City,NY,1,0.0,0.0,1,2022-05-09 14:03:51.227404
854,LL0000698,1650000.0,2019-08-17,30,360,1.55,3.148,0.03148,7088.86,4,1621644.56,1656850.0,investment property,Sawyer,Leo,Jenkins,245-75-0374,963-046-8550,Real Estate Acqusitions,2,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,R8,364 MYRTLE AVENUE,1,10040,New York City,NY,1,0.0,0.0,2,2022-05-01 02:36:23.227404
855,LL0001539,1430000.0,2017-06-21,30,360,2.1634,3.762,0.03762,6632.29,30,1231031.18,1656200.0,investment property,Daniel,Michael,Ramsey,143-90-0770,771-996-8437,Principal,16,07 RENTALS - WALKUP APARTMENTS,2A,C3,132 EAST 93RD STREET,4,10043,New York City,NY,4,2650.0,3520.0,2,2022-05-07 19:03:11.227404
856,LL0001045,1510000.0,2018-08-11,15,180,2.87,4.169,0.04168,11296.84,16,1329250.59,1655400.0,home,Nathaniel,Finn,Carnes,372-57-3419,687-481-1034,Managing Director,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,245 16TH STREET,5,10161,New York City,NY,1,0.0,0.0,2,2022-05-05 09:49:46.227404
857,LL0001169,1380000.0,2014-11-03,15,180,2.36,3.659,0.03659,9973.48,61,771617.54,1654250.0,commerical property,Elizabeth,Amelia,Sutton,126-15-8418,525-520-4059,Sales Operations,9,04 TAX CLASS 1 CONDOS,1C,R6,145 SUMMIT STREET,2,10004,New York City,NY,1,0.0,0.0,1,2022-05-07 23:30:44.227404
858,LL0001290,1460000.0,2012-09-07,30,360,1.67,3.269,0.03269,6369.25,87,905875.52,1653600.0,home,Olivia,Elizabeth,Dickerson,785-75-7826,910-229-5548,Senior Vice President,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1225 43RD STREET,2,10178,New York City,NY,1,0.0,0.0,2,2022-05-02 06:05:38.227404
859,LL0001162,1470000.0,2013-04-11,30,360,1.82,3.419,0.03419,6534.67,80,947226.35,1652800.0,investment property,Titus,Legend,Tobias,624-53-3017,453-279-1520,CIO,13,04 TAX CLASS 1 CONDOS,1C,R6,2174 59TH   STREET,2,10156,New York City,NY,1,0.0,0.0,1,2022-05-08 05:51:31.227404
860,LL0000108,1600000.0,2017-03-16,30,360,2.5402,4.139,0.04139,7767.42,33,1343675.29,1651050.0,commerical property,Elsa,Charley,Flynn,846-71-3765,504-086-5423,Pilot,11,02 TWO FAMILY DWELLINGS,1,B3,291A COOPER STREET,2,10121,New York City,NY,2,1667.0,1368.0,1,2022-05-07 18:40:09.227404
861,LL0001375,1608000.0,2017-08-24,30,360,2.1939,3.792,0.03792,7485.27,28,1398412.35,1651000.0,home,Kamden,Roberto,Sawyer,563-35-6972,929-603-9587,CEO,10,07 RENTALS - WALKUP APARTMENTS,2A,C3,331 EAST 93 STREET,4,10044,New York City,NY,4,3000.0,3280.0,2,2022-05-02 17:09:56.227404
862,LL0000665,1360000.0,2014-02-10,30,360,2.7,4.299,0.04299,6729.45,70,888938.29,1647550.0,investment property,Sabrina,Emersyn,Dawson,395-74-5855,740-953-4520,Vice President,18,13 CONDOS - ELEVATOR APARTMENTS,2,R4,635 WEST 42ND   STREET,10K,10168,New York City,NY,1,,,2,2022-05-08 21:13:00.227404
863,LL0001159,1460000.0,2013-01-28,30,360,2.0,3.599,0.03599,6637.0,83,909128.86,1646450.0,home,Clarissa,Ava,Horn,767-62-0884,982-697-0224,CEO,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1225 43RD STREET,3,10249,New York City,NY,1,0.0,0.0,2,2022-05-01 16:35:14.227404
864,LL0001334,1520000.0,2019-09-13,30,360,1.9,3.499,0.03498,6823.78,3,1499528.65,1645500.0,investment property,Milana,Harper,Miller,671-46-0977,653-087-8990,Executive Director,17,13 CONDOS - ELEVATOR APARTMENTS,2,R4,57 WEST 58TH STREET,10I,10119,New York City,NY,1,,,2,2022-04-30 21:15:10.227404
865,LL0000755,1428000.0,2017-12-21,30,360,2.48,4.079,0.04079,6882.69,24,1262815.49,1645050.0,home,Elyse,Sophia,Wiley,379-80-9640,273-469-3664,Registered nurse,7,04 TAX CLASS 1 CONDOS,1A,R3,242-37 OAK PARK DRIVE,116A,10013,New York City,NY,1,,,1,2022-05-03 23:43:06.227404
866,LL0001447,1368000.0,2014-09-15,15,180,2.6,3.899,0.03899,10049.83,63,734860.63,1644700.0,home,Charles,Grayson,Parker,703-12-6603,445-272-4009,Managing Director,1,04 TAX CLASS 1 CONDOS,1C,R6,553 DAHILL ROAD,3,10151,New York City,NY,1,0.0,0.0,1,2022-05-04 17:07:26.227404
867,LL0001636,1520000.0,2013-03-10,30,360,2.06,3.659,0.03658,6960.24,81,956220.36,1644400.0,commerical property,Legend,Daxton,Stephenson,360-50-8231,667-956-1580,Loan officer,8,04 TAX CLASS 1 CONDOS,1C,R6,1141 46TH STREET,2,10171,New York City,NY,1,0.0,0.0,1,2022-05-09 23:48:36.227404
868,LL0001179,1440000.0,2018-10-07,15,180,3.23,4.529,0.04529,11037.26,14,1285478.39,1642550.0,investment property,Sutton,Charlotte,Brown,282-22-5365,908-601-3260,VP HR,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,117 EDGECOMBE AVENUE,1,10279,New York City,NY,1,,,2,2022-05-06 21:36:59.227404
869,LL0001331,1452000.0,2012-11-16,30,360,1.58,3.179,0.03179,6262.75,85,919665.95,1642100.0,commerical property,Bryson,River,Muhammad,589-29-5913,338-820-3906,CRNA,15,13 CONDOS - ELEVATOR APARTMENTS,2,R4,120 GREENWICH STREET,11E,10022,New York City,NY,1,,,2,2022-05-09 08:36:21.227404
870,LL0000991,1524000.0,2013-07-21,30,360,2.5,4.099,0.04098,7362.18,77,957112.51,1641750.0,home,Aubrie,Celeste,Floyd,801-23-7492,375-533-5051,Loan consultant,4,04 TAX CLASS 1 CONDOS,1A,R3,3-05 127TH   STREET,2,10005,New York City,NY,1,,,1,2022-05-06 10:10:30.227404
871,LL0000607,1520000.0,2016-09-04,30,360,1.6024,3.201,0.03201,6574.33,39,1263601.22,1640700.0,home,Mila,Abigail,Edwards,383-87-4649,836-784-8198,Partner,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,396 LEFFERTS AVENUE,2,10249,New York City,NY,1,0.0,0.0,2,2022-05-08 02:25:51.227404
872,LL0000132,1488000.0,2018-06-26,30,360,2.88,4.479,0.04479,7520.92,18,1352623.41,1635700.0,home,Rhett,Kade,Medley,959-93-0893,494-791-5654,Sr Vice President,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,396 LEFFERTS AVENUE,3,10101,New York City,NY,1,0.0,0.0,2,2022-04-30 01:35:44.227404
873,LL0000669,1620000.0,2019-02-28,30,360,2.73,4.328,0.04328,8043.57,10,1539564.25,1635350.0,commerical property,Adelyn,Iris,Hansen,705-04-8444,955-933-2201,Hospitalist,8,13 CONDOS - ELEVATOR APARTMENTS,2,R4,1760 2 AVENUE,11E,10009,New York City,NY,1,,,2,2022-05-07 22:17:17.227404
874,LL0000082,1420000.0,2014-10-13,30,360,2.31,3.909,0.03909,6705.01,62,1004289.24,1635300.0,commerical property,Kevin,Evan,Estrada,766-52-2335,930-584-8018,Attorney,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,137 DUPONT STREET,2,10101,New York City,NY,1,0.0,0.0,2,2022-05-08 01:54:43.227404
875,LL0000137,1560000.0,2019-03-22,30,360,2.44,4.038,0.04038,7481.89,9,1492662.95,1634250.0,commerical property,Jasper,Finley,Storey,155-28-7896,842-094-6297,Vice President,12,13 CONDOS - ELEVATOR APARTMENTS,2,R4,333 EAST 45TH   STREET,10C,10039,New York City,NY,1,,,2,2022-05-06 03:58:33.227404
876,LL0001446,1510000.0,2019-10-22,15,180,1.78,3.079,0.03078,10484.52,2,1489030.96,1633550.0,commerical property,Levi,Andrew,Rendon,798-61-9725,737-935-7595,CFO,17,04 TAX CLASS 1 CONDOS,1C,R6,1629 43RD STREET,1,10172,New York City,NY,1,0.0,0.0,1,2022-04-30 00:39:07.227404
877,LL0001520,1464000.0,2017-05-02,30,360,2.2803,3.879,0.03879,6887.62,31,1250483.75,1632700.0,investment property,Ricardo,Keegan,Holland,212-20-9774,265-873-4169,senior account executive,18,04 TAX CLASS 1 CONDOS,1C,R6,1631 43RD STREET,3,10150,New York City,NY,1,0.0,0.0,1,2022-04-30 23:52:53.227404
878,LL0000736,1400000.0,2013-11-05,15,180,2.69,3.989,0.03989,10347.92,73,644602.18,1632400.0,commerical property,Levi,Andrew,Gates,791-31-1357,298-398-6445,Employe Concerns Manager,2,07 RENTALS - WALKUP APARTMENTS,2A,C3,279 EAST 54TH   STREET,4,10281,New York City,NY,4,3000.0,3360.0,2,2022-05-08 18:34:18.227404
879,LL0000866,1476000.0,2014-10-21,30,360,2.23,3.829,0.03829,6901.92,62,1048080.96,1630900.0,commerical property,Charlotte,Abigail,Mathews,889-21-4390,355-803-5640,Regional Vice President,11,07 RENTALS - WALKUP APARTMENTS,2A,C3,365 MILFORD STREET,4,10282,New York City,NY,4,2667.0,3198.0,2,2022-05-06 22:17:35.227404
880,LL0000389,1428000.0,2018-11-15,30,360,3.11,4.709,0.04709,7413.87,13,1331619.63,1628600.0,home,Jeremy,Calvin,Herrera,175-14-6101,326-876-3394,Senior Vice President,16,04 TAX CLASS 1 CONDOS,1A,R3,3-09 127TH   STREET,3,10020,New York City,NY,1,,,1,2022-05-04 04:20:09.227404
881,LL0001044,1570000.0,2016-10-22,15,180,1.7347,3.033,0.03033,10867.07,38,1157051.46,1628300.0,home,Danica,Madison,Castaneda,898-63-0756,216-308-7071,Branch Manager,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,668 HALSEY ST,4,10161,New York City,NY,1,0.0,0.0,2,2022-05-10 23:35:29.227404
882,LL0000436,1410000.0,2017-11-28,30,360,2.34,3.939,0.03939,6682.06,25,1242948.39,1628200.0,investment property,Tucker,Louis,Foy,826-48-5923,674-708-7717,Partner (lawyer),13,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,92 PENN STREET,2,10017,New York City,NY,1,0.0,0.0,2,2022-05-04 18:21:02.227404
883,LL0001609,1610000.0,2019-01-11,15,180,2.71,4.008,0.04008,11915.43,11,1478930.26,1627750.0,home,Gemma,Jada,Davidson,465-49-1651,682-108-2560,CFO,10,13 CONDOS - ELEVATOR APARTMENTS,2,R4,350 WEST 57TH   STREET,11E,10163,New York City,NY,1,,,2,2022-05-04 16:30:14.227404
884,LL0000144,1368000.0,2012-05-12,30,360,1.84,3.439,0.03439,6096.44,91,813223.54,1627500.0,home,Lukas,Cade,Breen,774-26-1478,729-548-7310,Regional Vice President,3,04 TAX CLASS 1 CONDOS,1C,R6,1637 43RD STREET,3,10121,New York City,NY,1,0.0,0.0,1,2022-05-08 18:10:04.227404
885,LL0000136,1580000.0,2017-07-11,30,360,2.3605,3.959,0.03959,7505.86,29,1362329.97,1625200.0,home,Annika,Greta,Larsen,145-83-5030,741-268-9496,Senior Loan Officer,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1420 56TH STREET,4,10278,New York City,NY,1,0.0,0.0,2,2022-05-08 10:21:58.227404
886,LL0001200,1350000.0,2014-11-26,30,360,2.24,3.839,0.03839,6320.43,61,964453.56,1623100.0,commerical property,Jayden,Alexander,Miller,723-70-1806,876-713-8726,Operations Manager,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,184 INDIA STREET,8,10172,New York City,NY,1,0.0,0.0,2,2022-05-01 08:17:51.227404
887,LL0000261,1356000.0,2012-02-04,30,360,1.97,3.569,0.03569,6141.39,94,778708.94,1620400.0,home,Graham,Bradley,Ryan,733-83-8412,200-767-2284,Physician,12,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,2027 1ST AVENUE,6,10010,New York City,NY,1,,,2,2022-05-01 19:08:55.227404
888,LL0001465,1584000.0,2018-01-13,30,360,2.55,4.148,0.04148,7698.03,23,1406945.23,1619900.0,commerical property,Sebastian,Christopher,Scott,164-96-1053,208-266-1629,Sales Manager,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,230 16TH STREET,6,10024,New York City,NY,1,0.0,0.0,2,2022-05-05 09:37:53.227404
889,LL0000104,1410000.0,2015-02-28,15,180,2.0,3.299,0.03299,9941.24,58,833407.9,1618400.0,home,Mallory,Carolina,Mclaughlin,339-86-8592,631-846-7754,Radiologist,5,13 CONDOS - ELEVATOR APARTMENTS,2,R4,2475 OCEAN AVENUE,4,10016,New York City,NY,1,0.0,0.0,2,2022-05-09 16:42:15.227404
890,LL0000130,1400000.0,2017-12-06,30,360,2.33,3.929,0.03929,6626.64,24,1240960.74,1617800.0,commerical property,Benjamin,James,Sharp,642-61-4615,762-446-7790,Staff Anesthetist,15,07 RENTALS - WALKUP APARTMENTS,2A,C3,169 EAST 93RD STREET,4,10109,New York City,NY,4,2500.0,3400.0,2,2022-05-06 17:13:00.227404
891,LL0001649,1608000.0,2019-06-23,30,360,2.07,3.668,0.03668,7372.28,6,1563766.34,1617600.0,investment property,Thiago,Enzo,Dominguez,693-60-3413,334-926-5354,President,3,04 TAX CLASS 1 CONDOS,1C,R6,1637 43RD STREET,2,10103,New York City,NY,1,0.0,0.0,1,2022-05-01 19:10:20.227404
892,LL0000322,1300000.0,2012-06-20,30,360,1.65,3.249,0.03249,5656.97,90,790872.82,1617550.0,home,Lydia,Ava,Reyes,205-10-5814,617-211-3579,CFO,12,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1227 43RD STREET,4,10154,New York City,NY,1,0.0,0.0,2,2022-05-05 12:15:54.227404
893,LL0000160,1360000.0,2015-11-21,30,360,2.26,3.859,0.03859,6382.78,49,1047243.58,1615100.0,investment property,Charlotte,Emily,Santiago,676-88-5757,450-819-6955,manager,12,04 TAX CLASS 1 CONDOS,1A,R3,8428 BAY 16TH STREET,7,10153,New York City,NY,1,0.0,0.0,1,2022-05-07 12:23:27.227404
894,LL0001482,1370000.0,2013-03-26,30,360,1.92,3.519,0.03519,6166.45,81,870517.42,1613600.0,commerical property,Adaline,Zara,Robbins,265-28-8731,898-333-7068,Vice President,3,13 CONDOS - ELEVATOR APARTMENTS,2,R4,120 RIVERSIDE BOULEVARD,10C,10021,New York City,NY,1,,,2,2022-04-30 05:28:15.227404
895,LL0000773,1300000.0,2012-09-07,15,180,1.67,2.969,0.02969,8958.19,87,520637.3,1613600.0,home,Rafael,Donovan,Combs,455-09-0505,496-110-7702,Insurance Sales,13,04 TAX CLASS 1 CONDOS,1A,R3,1264 58TH STREET,2,10174,New York City,NY,1,0.0,0.0,1,2022-05-03 20:08:29.227404
896,LL0001412,1610000.0,2019-10-24,30,360,1.77,3.368,0.03368,7111.51,2,1595776.98,1613450.0,commerical property,Jeremiah,Alan,Stearns,981-41-9679,656-363-6979,Realtor,3,13 CONDOS - ELEVATOR APARTMENTS,2,R4,131-05 40TH   ROAD,11E,10007,New York City,NY,1,,,2,2022-05-03 02:35:46.227404
