order_id,account_id,bank_to,account_to,amount,k_symbol,event_timestamp
33478,A00002756,YZ,94753807,8702.0,Household Payment,2022-07-25 15:07:41.507116
33479,A00002757,QR,31494546,2077.0,Household Payment,2022-07-18 06:42:21.507116
33480,A00002758,QR,46158099,4692.0,Household Payment,2022-07-22 08:27:31.507116
33481,A00002759,MN,6377709,12692.0,Household Payment,2022-07-22 20:24:36.507116
33482,A00002760,OP,87346362,5369.0,Household Payment,2022-07-20 16:55:14.507116
33483,A00002760,IJ,9268027,4476.0,,2022-07-18 15:01:29.507116
33484,A00002761,IJ,99762063,6238.0,Household Payment,2022-07-17 18:19:36.507116
33485,A00002762,EF,73534762,4641.0,Loan Payment,2022-07-18 05:21:51.507116
33486,A00002762,UV,85078340,6892.0,Household Payment,2022-07-21 19:09:15.507116
33487,A00002762,CD,75502043,733.0,,2022-07-25 00:07:24.507116
33488,A00002763,MN,62060552,4191.2,Leasing Payment,2022-07-24 03:44:38.507116
33489,A00002763,AB,90810441,9480.0,Household Payment,2022-07-20 00:00:50.507116
33490,A00002764,ST,22728401,1024.0,Household Payment,2022-07-25 10:57:56.507116
33491,A00002764,ST,93326770,2382.0,,2022-07-20 09:19:52.507116
33492,A00002765,CD,33376592,5254.0,Household Payment,2022-07-15 06:29:16.507116
33493,A00002766,QR,91327929,3498.0,Household Payment,2022-07-19 01:37:49.507116
33494,A00002767,UV,37215685,4664.0,Household Payment,2022-07-15 03:21:24.507116
33495,A00002767,OP,32782268,1333.0,,2022-07-16 17:06:40.507116
33496,A00002767,GH,97537642,1275.0,Insurance Payment,2022-07-22 11:44:11.507116
33497,A00002768,MN,62968182,2155.0,Household Payment,2022-07-25 13:37:54.507116
33501,A00002770,YZ,10137910,494.0,Household Payment,2022-07-23 10:49:00.507116
33502,A00002770,OP,52641576,1582.0,,2022-07-24 14:41:30.507116
33503,A00002770,GH,41737938,494.0,Insurance Payment,2022-07-18 02:00:48.507116
33504,A00002771,IJ,67174297,7288.0,Household Payment,2022-07-23 17:07:32.507116
33505,A00002771,IJ,73423743,1479.0,Leasing Payment,2022-07-23 10:08:07.507116
33506,A00002772,ST,65062320,7594.0,Household Payment,2022-07-17 05:08:29.507116
33507,A00002773,WX,54261672,3354.0,Household Payment,2022-07-24 17:17:33.507116
33508,A00002773,UV,95782577,154.0,,2022-07-24 11:06:49.507116
33509,A00002773,WX,5557954,36.0,Insurance Payment,2022-07-16 12:54:36.507116
33510,A00002773,IJ,16981333,59.0,,2022-07-25 13:46:37.507116
33511,A00002774,WX,60773050,3628.0,Household Payment,2022-07-17 22:40:31.507116
33512,A00002775,EF,66799968,3455.5,Leasing Payment,2022-07-20 10:27:08.507116
33513,A00002775,AB,56198441,8691.0,Household Payment,2022-07-19 02:29:36.507116
33514,A00002776,QR,40267509,1647.0,Household Payment,2022-07-20 11:31:31.507116
33515,A00002778,OP,72472995,192.0,Household Payment,2022-07-25 03:19:37.507116
33516,A00002778,YZ,18643141,5821.0,,2022-07-22 05:50:27.507116
33517,A00002779,UV,95626550,8262.0,Household Payment,2022-07-21 09:11:07.507116
33518,A00002779,QR,69750815,34.0,,2022-07-25 10:49:21.507116
33519,A00002779,YZ,93445163,10.0,Insurance Payment,2022-07-18 19:15:00.507116
33520,A00002779,ST,87464,5.0,,2022-07-16 15:28:53.507116
33521,A00002782,IJ,16703307,2602.8,Leasing Payment,2022-07-19 10:04:36.507116
33522,A00002784,MN,51967656,3307.0,Household Payment,2022-07-19 13:31:13.507116
33526,A00002787,QR,19312352,8356.0,Household Payment,2022-07-18 10:48:58.507116
33527,A00002788,OP,74001586,3803.0,Household Payment,2022-07-19 07:20:31.507116
33528,A00002789,WX,94019633,2965.0,Household Payment,2022-07-21 23:04:02.507116
33529,A00002789,YZ,53360038,229.0,,2022-07-25 00:04:44.507116
33530,A00002789,WX,51038181,762.0,Insurance Payment,2022-07-20 08:34:21.507116
33531,A00002790,WX,30340635,8862.0,Household Payment,2022-07-25 12:09:39.507116
33532,A00002791,GH,13939756,3215.0,Household Payment,2022-07-16 15:37:43.507116
33533,A00002792,QR,24712276,2327.0,Household Payment,2022-07-20 03:48:15.507116
33534,A00002793,EF,41871547,2301.0,Household Payment,2022-07-15 16:15:46.507116
33535,A00002795,AB,62608569,1722.0,Household Payment,2022-07-18 08:22:14.507116
33536,A00002795,EF,22198647,6366.0,,2022-07-15 08:01:57.507116
33537,A00002795,WX,57666754,1869.0,Insurance Payment,2022-07-15 03:00:35.507116
33538,A00002796,ST,33603441,3381.0,Household Payment,2022-07-15 23:24:07.507116
33539,A00002796,MN,37211978,5291.0,,2022-07-23 02:49:47.507116
33540,A00002798,WX,61733460,6094.0,Household Payment,2022-07-22 06:53:25.507116
33541,A00002799,GH,12735343,1043.0,Household Payment,2022-07-21 22:39:23.507116
33542,A00002799,WX,8040637,4870.0,,2022-07-25 18:44:32.507116
33543,A00002799,CD,2489036,2493.0,Insurance Payment,2022-07-23 10:34:39.507116
33544,A00002800,OP,95347153,8740.0,Household Payment,2022-07-23 15:52:25.507116
33545,A00002801,OP,87508368,3524.0,Household Payment,2022-07-22 18:12:44.507116
33546,A00002802,ST,44960343,2412.0,Household Payment,2022-07-18 15:28:12.507116
33547,A00002803,KL,18263268,1904.0,Leasing Payment,2022-07-22 02:58:48.507116
33548,A00002805,IJ,21232450,2017.0,Household Payment,2022-07-19 20:34:18.507116
33549,A00002806,MN,74175697,5068.0,Household Payment,2022-07-15 09:45:56.507116
33550,A00002809,OP,88213985,1764.0,Household Payment,2022-07-17 01:58:20.507116
33551,A00002809,ST,59529948,6339.0,,2022-07-22 16:57:45.507116
33552,A00002810,ST,38680678,392.0,Household Payment,2022-07-19 18:37:49.507116
33553,A00002810,WX,72857814,5828.0,,2022-07-15 04:36:29.507116
33554,A00002810,WX,18647271,977.0,Insurance Payment,2022-07-19 01:24:47.507116
33555,A00002810,IJ,18043649,411.0,,2022-07-25 07:51:29.507116
33556,A00002811,EF,28944403,1980.9,Leasing Payment,2022-07-16 06:19:20.507116
33557,A00002811,WX,92551469,14584.0,Household Payment,2022-07-18 22:44:20.507116
33558,A00002812,MN,76939731,8211.0,Household Payment,2022-07-20 11:03:50.507116
33559,A00002813,OP,75464439,798.0,Household Payment,2022-07-21 20:10:48.507116
33560,A00002813,GH,57591462,4789.0,,2022-07-17 22:31:43.507116
33561,A00002813,AB,7243586,227.0,Insurance Payment,2022-07-22 02:42:46.507116
33562,A00002813,OP,607473,957.0,,2022-07-24 04:50:39.507116
33563,A00002814,QR,14418357,2627.0,Household Payment,2022-07-16 16:03:31.507116
33567,A00002816,IJ,98916184,3933.0,Household Payment,2022-07-21 08:17:50.507116
33568,A00002816,KL,33418482,644.0,,2022-07-19 16:34:40.507116
33569,A00002818,KL,61242389,1194.0,Leasing Payment,2022-07-25 12:35:35.507116
33570,A00002818,OP,17903107,8947.0,Household Payment,2022-07-17 15:48:07.507116
33571,A00002819,AB,7996678,8713.0,Household Payment,2022-07-17 18:21:10.507116
33572,A00002819,OP,41235882,748.0,,2022-07-18 03:04:46.507116
33573,A00002820,WX,69806456,1645.0,Household Payment,2022-07-15 20:14:42.507116
33574,A00002820,KL,91463666,1322.0,Household Payment,2022-07-16 11:17:21.507116
33575,A00002821,EF,85205876,3933.0,Household Payment,2022-07-16 12:56:00.507116
33576,A00002821,YZ,58186644,2122.0,,2022-07-20 01:05:44.507116
33580,A00002823,GH,22294932,2210.0,Household Payment,2022-07-25 16:39:34.507116
33581,A00002824,EF,94259202,7289.0,Household Payment,2022-07-16 16:47:10.507116
33582,A00002824,YZ,96265625,841.0,Loan Payment,2022-07-25 22:01:47.507116
33583,A00002825,OP,31306642,5284.0,Household Payment,2022-07-23 01:11:07.507116
33584,A00002826,EF,23213660,5240.0,Household Payment,2022-07-17 15:28:11.507116
33585,A00002827,UV,61289268,1756.0,Leasing Payment,2022-07-22 16:28:28.507116
33591,A00002830,AB,33658105,6981.0,Household Payment,2022-07-17 10:30:27.507116
33592,A00002830,CD,94782387,2150.0,,2022-07-15 23:13:36.507116
33593,A00002831,MN,83744406,3586.0,Household Payment,2022-07-23 08:12:20.507116
33594,A00002831,IJ,53561782,793.0,,2022-07-25 23:43:11.507116
33595,A00002831,IJ,29570031,363.0,Insurance Payment,2022-07-21 09:23:21.507116
33596,A00002831,GH,48501449,414.0,,2022-07-22 19:36:26.507116
33597,A00002832,WX,70201998,2122.0,Household Payment,2022-07-25 12:06:42.507116
33598,A00002833,CD,87006002,2970.0,Household Payment,2022-07-23 00:56:39.507116
33599,A00002834,OP,24967217,2515.0,Household Payment,2022-07-21 00:34:21.507116
33600,A00002834,GH,82648515,1907.0,,2022-07-21 16:10:19.507116
33601,A00002834,MN,78759455,431.0,Insurance Payment,2022-07-24 07:54:36.507116
33602,A00002834,WX,58814722,2726.0,,2022-07-18 07:03:43.507116
33603,A00002836,CD,56261038,9472.0,Household Payment,2022-07-24 17:32:22.507116
33604,A00002838,KL,44696366,2802.0,Leasing Payment,2022-07-25 05:41:09.507116
33605,A00002838,YZ,46153497,1948.0,Household Payment,2022-07-24 10:50:39.507116
33606,A00002838,IJ,42194247,1370.0,,2022-07-22 05:22:35.507116
33607,A00002839,CD,85834467,3157.0,Household Payment,2022-07-17 07:50:46.507116
33608,A00002839,KL,46831309,4885.0,,2022-07-23 18:12:28.507116
33609,A00002839,MN,26345074,369.0,Insurance Payment,2022-07-15 22:36:06.507116
33610,A00002839,CD,79972260,166.0,,2022-07-22 08:38:03.507116
33611,A00002840,QR,79565185,3557.0,Leasing Payment,2022-07-20 08:52:33.507116
33612,A00002840,EF,9861410,11282.0,Household Payment,2022-07-22 13:24:24.507116
33613,A00002841,AB,5304688,3536.0,Household Payment,2022-07-24 21:00:19.507116
33614,A00002842,MN,19413084,358.0,Household Payment,2022-07-21 17:28:22.507116
33615,A00002842,UV,64184588,930.0,,2022-07-18 18:54:44.507116
33616,A00002842,AB,97435020,862.0,Insurance Payment,2022-07-20 15:29:21.507116
33617,A00002843,KL,70247077,7746.0,Household Payment,2022-07-21 02:52:13.507116
33618,A00002845,EF,94221847,6559.0,Household Payment,2022-07-18 08:41:33.507116
33619,A00002846,GH,17155772,2457.0,Household Payment,2022-07-23 01:20:54.507116
33620,A00002847,QR,9167498,5185.0,Household Payment,2022-07-21 22:30:30.507116
33625,A00002849,UV,46355319,2704.0,Household Payment,2022-07-18 22:52:51.507116
33626,A00002850,QR,60242688,2038.0,Household Payment,2022-07-19 15:59:29.507116
33627,A00002853,UV,25895470,2472.0,Household Payment,2022-07-21 20:43:26.507116
33628,A00002854,UV,42156320,4186.0,Household Payment,2022-07-18 01:56:54.507116
33629,A00002855,ST,19678038,1589.0,Household Payment,2022-07-20 16:17:02.507116
33630,A00002856,YZ,3529602,6599.0,Household Payment,2022-07-19 01:05:25.507116
33631,A00002857,WX,60526561,6317.0,Household Payment,2022-07-23 17:15:10.507116
33632,A00002858,UV,57180392,5333.0,Household Payment,2022-07-24 17:18:49.507116
33633,A00002858,YZ,67071980,786.0,,2022-07-17 06:26:45.507116
33634,A00002858,YZ,6062734,500.0,Leasing Payment,2022-07-22 11:17:57.507116
33635,A00002861,GH,70139986,2613.0,Household Payment,2022-07-17 11:41:35.507116
33636,A00002862,AB,80541097,1371.0,Household Payment,2022-07-19 22:33:25.507116
33637,A00002862,CD,24443286,5728.0,,2022-07-21 20:11:54.507116
33638,A00002863,YZ,43436944,945.0,Household Payment,2022-07-22 22:30:22.507116
33639,A00002863,QR,88193910,5223.0,,2022-07-22 04:28:15.507116
33640,A00002864,GH,51518619,890.0,Household Payment,2022-07-19 14:31:08.507116
33641,A00002864,KL,14610875,413.0,,2022-07-17 17:54:53.507116
33642,A00002864,WX,47772210,6308.0,Insurance Payment,2022-07-19 07:08:41.507116
33643,A00002865,QR,75203019,3482.0,Household Payment,2022-07-23 16:04:13.507116
33644,A00002865,OP,5581480,8.0,,2022-07-16 07:03:09.507116
33645,A00002865,ST,96803217,2.0,Insurance Payment,2022-07-19 01:01:53.507116
33646,A00002865,OP,25167072,1.0,,2022-07-22 12:11:51.507116
33647,A00002866,EF,53555941,5711.0,Household Payment,2022-07-23 04:53:51.507116
33648,A00002867,EF,91818844,7523.0,Household Payment,2022-07-20 04:57:17.507116
33649,A00002868,IJ,78688722,3306.0,Household Payment,2022-07-22 19:01:59.507116
33650,A00002869,UV,37169212,2562.0,Household Payment,2022-07-16 14:50:27.507116
33651,A00002870,WX,9366387,5851.0,Household Payment,2022-07-20 16:03:37.507116
33652,A00002871,ST,62647694,3829.0,Household Payment,2022-07-18 08:32:03.507116
33653,A00002872,CD,99307715,4040.0,Household Payment,2022-07-23 17:08:52.507116
33654,A00002872,ST,89302223,4059.0,,2022-07-17 03:17:46.507116
33655,A00002872,EF,76374816,4472.0,Loan Payment,2022-07-18 11:16:07.507116
33656,A00002873,WX,11313259,3615.0,Household Payment,2022-07-17 16:33:41.507116
33657,A00002873,EF,63152539,2925.0,,2022-07-18 15:27:12.507116
33658,A00002873,EF,4028761,761.0,Insurance Payment,2022-07-15 02:04:19.507116
33659,A00002873,OP,80315440,693.0,,2022-07-23 02:43:29.507116
33660,A00002874,EF,91025083,2066.0,Household Payment,2022-07-20 15:19:57.507116
33661,A00002876,IJ,30939269,5231.0,Household Payment,2022-07-19 15:36:10.507116
33662,A00002877,OP,94405835,5305.0,Household Payment,2022-07-21 19:10:10.507116
33663,A00002878,IJ,92538761,3192.0,Household Payment,2022-07-19 03:27:22.507116
33664,A00002879,WX,51897668,7193.0,Household Payment,2022-07-15 05:14:46.507116
33665,A00002880,AB,74414473,7501.0,Household Payment,2022-07-21 15:56:16.507116
33666,A00002881,YZ,90429490,4639.0,Household Payment,2022-07-17 15:27:05.507116
33667,A00002882,MN,48702168,4441.0,Leasing Payment,2022-07-22 14:49:49.507116
33668,A00002882,WX,76007932,8002.0,Household Payment,2022-07-15 05:11:27.507116
33669,A00002883,IJ,75625574,2497.0,Household Payment,2022-07-23 13:21:45.507116
33670,A00002884,UV,41624492,3854.0,Household Payment,2022-07-25 04:05:13.507116
33671,A00002885,IJ,81014710,7905.0,Household Payment,2022-07-19 07:45:49.507116
33672,A00002886,ST,55240148,3472.0,Household Payment,2022-07-16 19:58:47.507116
33673,A00002887,KL,73852997,5645.0,Household Payment,2022-07-15 04:40:46.507116
33674,A00002888,CD,40461963,305.0,Household Payment,2022-07-15 12:20:18.507116
33675,A00002888,MN,60675382,2087.0,Household Payment,2022-07-25 10:28:33.507116
33676,A00002889,UV,95314317,3292.0,Leasing Payment,2022-07-24 03:04:18.507116
33677,A00002889,OP,81463575,5038.0,Household Payment,2022-07-23 04:32:45.507116
33678,A00002890,AB,53374159,2661.0,Household Payment,2022-07-19 22:17:51.507116
33679,A00002890,ST,74552196,2992.0,,2022-07-18 06:51:58.507116
33680,A00002891,QR,1952332,4614.0,Household Payment,2022-07-20 16:33:42.507116
33681,A00002891,ST,74825072,4928.0,,2022-07-16 13:44:29.507116
33682,A00002891,AB,25900477,1756.0,Leasing Payment,2022-07-15 19:35:04.507116
33683,A00002893,QR,48678463,1503.0,Household Payment,2022-07-24 07:26:23.507116
33684,A00002893,GH,98864054,751.0,,2022-07-22 11:13:21.507116
33685,A00002894,CD,24206251,3735.8,Leasing Payment,2022-07-20 08:47:08.507116
33686,A00002895,CD,10887700,5598.0,Household Payment,2022-07-17 21:22:38.507116
33687,A00002896,OP,14075744,1852.0,Household Payment,2022-07-24 13:03:03.507116
33688,A00002896,WX,62635773,295.0,,2022-07-20 09:43:55.507116
33689,A00002897,UV,27572107,5751.0,Household Payment,2022-07-22 04:27:27.507116
33690,A00002898,CD,96764617,6655.0,Household Payment,2022-07-19 21:00:32.507116
33691,A00002899,GH,887281,7503.0,Household Payment,2022-07-20 03:14:03.507116
33692,A00002901,MN,42160421,4936.0,Household Payment,2022-07-20 17:13:29.507116
33693,A00002902,QR,5844581,825.0,Household Payment,2022-07-17 21:50:23.507116
33694,A00002902,ST,44056862,5465.0,,2022-07-23 03:48:40.507116
33695,A00002903,AB,77294861,7826.0,Household Payment,2022-07-22 01:40:02.507116
33696,A00002906,IJ,29248845,2454.0,Household Payment,2022-07-18 20:13:08.507116
33697,A00002906,QR,22673285,6863.0,,2022-07-19 09:57:34.507116
33698,A00002906,EF,13827365,341.0,Insurance Payment,2022-07-18 01:20:49.507116
33699,A00002907,KL,17701733,3983.0,Household Payment,2022-07-16 10:27:21.507116
33700,A00002908,YZ,40506255,3207.0,Household Payment,2022-07-23 15:48:09.507116
33701,A00002909,KL,14482391,7036.0,Household Payment,2022-07-25 10:55:10.507116
33702,A00002910,UV,32031208,7291.3,Loan Payment,2022-07-25 09:23:16.507116
33703,A00002910,UV,77491187,6778.0,Household Payment,2022-07-18 07:09:12.507116
33704,A00002910,OP,4570603,7656.0,,2022-07-24 06:21:23.507116
33705,A00002911,YZ,52539229,617.0,Household Payment,2022-07-22 09:14:33.507116
33706,A00002911,CD,6411171,4389.0,,2022-07-15 17:59:25.507116
33707,A00002911,UV,28014308,2572.0,Insurance Payment,2022-07-25 13:28:07.507116
33708,A00002911,KL,26874399,1051.0,Leasing Payment,2022-07-16 15:52:19.507116
33709,A00002912,GH,80799913,6336.0,Loan Payment,2022-07-15 09:16:13.507116
33710,A00002913,OP,76905709,499.0,Household Payment,2022-07-24 18:12:48.507116
33711,A00002913,GH,18112695,2481.0,Household Payment,2022-07-25 01:05:05.507116
33712,A00002914,WX,71556800,1822.0,Household Payment,2022-07-20 03:53:56.507116
33713,A00002914,YZ,60860872,3367.0,,2022-07-15 13:19:48.507116
33714,A00002916,YZ,28176665,2096.0,Household Payment,2022-07-16 08:38:39.507116
33715,A00002916,YZ,12730980,635.0,,2022-07-19 14:03:15.507116
33716,A00002916,YZ,94931244,3630.0,Insurance Payment,2022-07-16 10:20:09.507116
33717,A00002916,WX,87459617,2.0,,2022-07-15 21:21:52.507116
33718,A00002917,KL,62685650,6157.0,Household Payment,2022-07-25 20:04:40.507116
33719,A00002918,QR,30644363,7997.2,Loan Payment,2022-07-24 21:51:03.507116
33720,A00002918,AB,49901193,10487.0,Household Payment,2022-07-15 11:35:04.507116
33721,A00002919,ST,15447330,7331.0,Household Payment,2022-07-20 05:36:09.507116
33722,A00002920,EF,16727841,5493.0,Household Payment,2022-07-16 22:14:32.507116
33723,A00002921,YZ,71265828,6797.0,Household Payment,2022-07-23 03:08:18.507116
33724,A00002923,GH,9396666,2786.0,Household Payment,2022-07-22 20:38:51.507116
33725,A00002925,QR,35286706,4297.0,Household Payment,2022-07-19 16:28:32.507116
33726,A00002926,WX,66115546,1348.0,Household Payment,2022-07-21 06:57:56.507116
33727,A00002926,WX,11561584,1093.0,,2022-07-22 07:14:28.507116
33728,A00002926,GH,88491463,868.0,Insurance Payment,2022-07-18 08:58:34.507116
33729,A00002926,UV,98638396,699.0,,2022-07-25 07:38:36.507116
33730,A00002927,YZ,20619231,2025.0,Leasing Payment,2022-07-22 03:12:33.507116
33731,A00002928,UV,24262804,3566.0,Household Payment,2022-07-16 17:10:17.507116
33732,A00002929,KL,11338740,3658.3,Leasing Payment,2022-07-25 22:36:38.507116
33733,A00002929,ST,1906198,226.0,Household Payment,2022-07-22 07:46:53.507116
33734,A00002929,QR,86361235,11789.0,,2022-07-17 10:48:33.507116
33735,A00002930,UV,40203636,12032.0,Household Payment,2022-07-19 07:40:32.507116
33736,A00002931,QR,47281336,2884.0,Household Payment,2022-07-24 00:04:21.507116
33737,A00002932,IJ,13324618,3658.3,Leasing Payment,2022-07-15 11:37:27.507116
33738,A00002932,QR,17844856,4920.0,Household Payment,2022-07-16 07:39:23.507116
33739,A00002932,KL,90025215,26.0,,2022-07-15 03:12:08.507116
33740,A00002932,UV,90010833,4.0,Insurance Payment,2022-07-15 04:41:08.507116
33741,A00002932,QR,33505654,7.0,,2022-07-19 12:58:34.507116
33742,A00002933,YZ,92012846,4542.0,Loan Payment,2022-07-18 20:22:51.507116
33743,A00002933,MN,29096329,5907.0,Household Payment,2022-07-17 03:55:45.507116
33744,A00002935,UV,54752987,2100.0,Household Payment,2022-07-21 03:48:48.507116
33745,A00002936,GH,70934575,4247.0,Household Payment,2022-07-21 21:06:30.507116
33746,A00002936,OP,93174194,8400.0,Loan Payment,2022-07-24 06:57:17.507116
33747,A00002937,IJ,18161338,3230.0,Household Payment,2022-07-20 08:16:37.507116
33748,A00002938,ST,98826944,3658.3,Leasing Payment,2022-07-19 16:16:32.507116
33749,A00002938,MN,35517573,1996.0,Household Payment,2022-07-18 14:09:23.507116
33750,A00002938,AB,20103186,2288.0,,2022-07-19 22:17:42.507116
33751,A00002938,KL,39321178,6758.0,Insurance Payment,2022-07-23 21:02:48.507116
33752,A00002939,GH,76236229,2882.0,Household Payment,2022-07-20 16:35:59.507116
33753,A00002940,ST,12957185,7156.0,Household Payment,2022-07-15 19:16:28.507116
33756,A00002942,QR,93897425,2451.0,Household Payment,2022-07-21 01:22:28.507116
33757,A00002942,UV,81376140,1072.0,,2022-07-22 11:21:23.507116
